sigma,theta,kai,inv_zeta,mu,phi_o_y,gamma_w,ksi_w,gamma_p,ksi_p,phi_r,phi_pi,phi_y,z_star_bar,psi_bar,eta,n_k,mu_E,r_E_bar,rho_b,rho_g,rho_w,rho_p,rho_r,rho_nu,rho_z,rho_psi,rho_i,rho_efp,rho_nw,sigma_b,sigma_g,sigma_w,sigma_p,sigma_r,sigma_nu,sigma_z,sigma_psi,sigma_i,sigma_efp,sigma_nw
1.213245,0.352698,4.009785,0.561206,1.070605,0.315348,0.337661,0.374822,0.625335,0.467539,0.501413,1.911706,0.083600,0.343957,0.430115,0.000000,0.000000,0.000000,0.000000,0.863870,0.894861,0.229381,0.963372,0.345099,0.767941,0.051978,0.104717,0.832213,0.000000,0.000000,1.622736,1.045645,0.706121,0.505318,0.528824,0.503277,1.529688,0.547963,1.738081,0.000000,0.000000
1.230656,0.351586,3.927190,0.564938,1.068171,0.321002,0.341334,0.366773,0.622982,0.466301,0.503175,1.881890,0.084737,0.347540,0.423076,0.000000,0.000000,0.000000,0.000000,0.857078,0.903202,0.232983,0.966415,0.347405,0.777522,0.052213,0.104544,0.838376,0.000000,0.000000,1.637582,1.035088,0.703435,0.503153,0.524153,0.501276,1.557425,0.565666,1.735437,0.000000,0.000000
1.230656,0.351586,3.927190,0.564938,1.068171,0.321002,0.341334,0.366773,0.622982,0.466301,0.503175,1.881890,0.084737,0.347540,0.423076,0.000000,0.000000,0.000000,0.000000,0.857078,0.903202,0.232983,0.966415,0.347405,0.777522,0.052213,0.104544,0.838376,0.000000,0.000000,1.637582,1.035088,0.703435,0.503153,0.524153,0.501276,1.557425,0.565666,1.735437,0.000000,0.000000
1.206920,0.358281,3.933938,0.558716,1.062033,0.326592,0.344061,0.363548,0.614690,0.469857,0.498094,1.842056,0.084492,0.345318,0.423359,0.000000,0.000000,0.000000,0.000000,0.865297,0.906927,0.231490,0.968623,0.348964,0.773844,0.052647,0.104475,0.844187,0.000000,0.000000,1.636523,1.036638,0.713939,0.507502,0.523624,0.504613,1.561139,0.572296,1.725533,0.000000,0.000000
1.183698,0.358641,3.906232,0.564045,1.062161,0.327177,0.337963,0.357750,0.611092,0.473118,0.499357,1.866363,0.084097,0.350946,0.416788,0.000000,0.000000,0.000000,0.000000,0.855879,0.907968,0.228381,0.964410,0.343812,0.773276,0.052547,0.104653,0.845584,0.000000,0.000000,1.620759,1.044605,0.711120,0.507796,0.525495,0.506984,1.580308,0.578086,1.692973,0.000000,0.000000
1.177598,0.359156,3.864311,0.572934,1.072610,0.327438,0.336064,0.357215,0.605908,0.473364,0.495484,1.857603,0.084462,0.354500,0.415063,0.000000,0.000000,0.000000,0.000000,0.859313,0.908803,0.231695,0.955146,0.344648,0.761193,0.052680,0.102223,0.851698,0.000000,0.000000,1.642777,1.027789,0.708161,0.514770,0.533366,0.508308,1.576194,0.580157,1.685521,0.000000,0.000000
1.177598,0.359156,3.864311,0.572934,1.072610,0.327438,0.336064,0.357215,0.605908,0.473364,0.495484,1.857603,0.084462,0.354500,0.415063,0.000000,0.000000,0.000000,0.000000,0.859313,0.908803,0.231695,0.955146,0.344648,0.761193,0.052680,0.102223,0.851698,0.000000,0.000000,1.642777,1.027789,0.708161,0.514770,0.533366,0.508308,1.576194,0.580157,1.685521,0.000000,0.000000
1.207467,0.356963,3.899777,0.565368,1.094244,0.329546,0.334938,0.361359,0.608418,0.475561,0.493715,1.863069,0.082930,0.355918,0.419524,0.000000,0.000000,0.000000,0.000000,0.875850,0.909333,0.229669,0.964241,0.350295,0.767601,0.052742,0.102353,0.838238,0.000000,0.000000,1.652427,1.020494,0.718072,0.522205,0.525019,0.502683,1.571765,0.581864,1.676303,0.000000,0.000000
1.219240,0.356776,3.861735,0.567042,1.077865,0.331510,0.330987,0.363829,0.614589,0.472475,0.497031,1.858321,0.082767,0.348173,0.421126,0.000000,0.000000,0.000000,0.000000,0.885070,0.902810,0.227763,0.974788,0.343847,0.778764,0.052748,0.103571,0.839574,0.000000,0.000000,1.641914,1.009468,0.716329,0.515167,0.526707,0.510510,1.603302,0.588091,1.693798,0.000000,0.000000
1.233564,0.360146,3.875207,0.562831,1.073427,0.331154,0.327904,0.373016,0.623748,0.474118,0.502692,1.844667,0.083089,0.349185,0.423205,0.000000,0.000000,0.000000,0.000000,0.877926,0.911531,0.226669,0.975863,0.341867,0.791887,0.051888,0.102227,0.838735,0.000000,0.000000,1.630354,1.015173,0.717480,0.509955,0.530645,0.512926,1.606176,0.583739,1.685325,0.000000,0.000000
1.233564,0.360146,3.875207,0.562831,1.073427,0.331154,0.327904,0.373016,0.623748,0.474118,0.502692,1.844667,0.083089,0.349185,0.423205,0.000000,0.000000,0.000000,0.000000,0.877926,0.911531,0.226669,0.975863,0.341867,0.791887,0.051888,0.102227,0.838735,0.000000,0.000000,1.630354,1.015173,0.717480,0.509955,0.530645,0.512926,1.606176,0.583739,1.685325,0.000000,0.000000
1.228844,0.357778,3.886514,0.561171,1.064236,0.329250,0.321732,0.371377,0.619538,0.474710,0.494212,1.855234,0.082795,0.345052,0.429899,0.000000,0.000000,0.000000,0.000000,0.881918,0.909586,0.225742,0.975705,0.346241,0.798425,0.052577,0.104358,0.827833,0.000000,0.000000,1.621911,1.003766,0.707823,0.511461,0.537476,0.514538,1.598353,0.576671,1.693577,0.000000,0.000000
1.245212,0.361696,3.880777,0.570670,1.065301,0.329671,0.327290,0.367798,0.620556,0.470509,0.505169,1.825436,0.081568,0.351991,0.433238,0.000000,0.000000,0.000000,0.000000,0.880491,0.913527,0.227336,0.970487,0.350721,0.804352,0.052278,0.104777,0.822051,0.000000,0.000000,1.631797,0.999924,0.711322,0.520068,0.540352,0.514087,1.598288,0.576798,1.705501,0.000000,0.000000
1.237566,0.356717,3.862055,0.569871,1.077770,0.323538,0.321493,0.367019,0.619742,0.468682,0.510341,1.830097,0.081931,0.350581,0.432381,0.000000,0.000000,0.000000,0.000000,0.870265,0.916377,0.225260,0.970107,0.347896,0.803331,0.052398,0.102270,0.822196,0.000000,0.000000,1.642007,1.003039,0.723644,0.509000,0.544846,0.509830,1.591204,0.576802,1.728051,0.000000,0.000000
1.259703,0.352960,3.857814,0.565539,1.068538,0.321897,0.318254,0.363508,0.620761,0.467992,0.505630,1.805641,0.081422,0.352384,0.429042,0.000000,0.000000,0.000000,0.000000,0.870317,0.905586,0.227013,0.975075,0.352465,0.810511,0.052211,0.101964,0.816611,0.000000,0.000000,1.654024,0.986561,0.722056,0.516826,0.551110,0.503539,1.605283,0.569863,1.745405,0.000000,0.000000
1.259703,0.352960,3.857814,0.565539,1.068538,0.321897,0.318254,0.363508,0.620761,0.467992,0.505630,1.805641,0.081422,0.352384,0.429042,0.000000,0.000000,0.000000,0.000000,0.870317,0.905586,0.227013,0.975075,0.352465,0.810511,0.052211,0.101964,0.816611,0.000000,0.000000,1.654024,0.986561,0.722056,0.516826,0.551110,0.503539,1.605283,0.569863,1.745405,0.000000,0.000000
1.250424,0.348601,3.849594,0.576032,1.058744,0.321740,0.320376,0.361736,0.604893,0.471128,0.515563,1.795512,0.081846,0.350861,0.432411,0.000000,0.000000,0.000000,0.000000,0.868788,0.907018,0.225979,0.980841,0.356927,0.816195,0.051965,0.103693,0.822510,0.000000,0.000000,1.640915,0.993964,0.725054,0.525609,0.545927,0.502442,1.618562,0.570564,1.731461,0.000000,0.000000
1.250424,0.348601,3.849594,0.576032,1.058744,0.321740,0.320376,0.361736,0.604893,0.471128,0.515563,1.795512,0.081846,0.350861,0.432411,0.000000,0.000000,0.000000,0.000000,0.868788,0.907018,0.225979,0.980841,0.356927,0.816195,0.051965,0.103693,0.822510,0.000000,0.000000,1.640915,0.993964,0.725054,0.525609,0.545927,0.502442,1.618562,0.570564,1.731461,0.000000,0.000000
1.240714,0.349799,3.853605,0.574185,1.042292,0.317174,0.318602,0.362940,0.619182,0.476238,0.504808,1.811572,0.082046,0.347339,0.434973,0.000000,0.000000,0.000000,0.000000,0.872957,0.910093,0.229763,0.980139,0.360555,0.809896,0.051443,0.101630,0.835799,0.000000,0.000000,1.628371,1.000717,0.732052,0.529641,0.548857,0.503175,1.616287,0.567304,1.709183,0.000000,0.000000
1.240714,0.349799,3.853605,0.574185,1.042292,0.317174,0.318602,0.362940,0.619182,0.476238,0.504808,1.811572,0.082046,0.347339,0.434973,0.000000,0.000000,0.000000,0.000000,0.872957,0.910093,0.229763,0.980139,0.360555,0.809896,0.051443,0.101630,0.835799,0.000000,0.000000,1.628371,1.000717,0.732052,0.529641,0.548857,0.503175,1.616287,0.567304,1.709183,0.000000,0.000000
1.240714,0.349799,3.853605,0.574185,1.042292,0.317174,0.318602,0.362940,0.619182,0.476238,0.504808,1.811572,0.082046,0.347339,0.434973,0.000000,0.000000,0.000000,0.000000,0.872957,0.910093,0.229763,0.980139,0.360555,0.809896,0.051443,0.101630,0.835799,0.000000,0.000000,1.628371,1.000717,0.732052,0.529641,0.548857,0.503175,1.616287,0.567304,1.709183,0.000000,0.000000
1.240714,0.349799,3.853605,0.574185,1.042292,0.317174,0.318602,0.362940,0.619182,0.476238,0.504808,1.811572,0.082046,0.347339,0.434973,0.000000,0.000000,0.000000,0.000000,0.872957,0.910093,0.229763,0.980139,0.360555,0.809896,0.051443,0.101630,0.835799,0.000000,0.000000,1.628371,1.000717,0.732052,0.529641,0.548857,0.503175,1.616287,0.567304,1.709183,0.000000,0.000000
1.240714,0.349799,3.853605,0.574185,1.042292,0.317174,0.318602,0.362940,0.619182,0.476238,0.504808,1.811572,0.082046,0.347339,0.434973,0.000000,0.000000,0.000000,0.000000,0.872957,0.910093,0.229763,0.980139,0.360555,0.809896,0.051443,0.101630,0.835799,0.000000,0.000000,1.628371,1.000717,0.732052,0.529641,0.548857,0.503175,1.616287,0.567304,1.709183,0.000000,0.000000
1.240714,0.349799,3.853605,0.574185,1.042292,0.317174,0.318602,0.362940,0.619182,0.476238,0.504808,1.811572,0.082046,0.347339,0.434973,0.000000,0.000000,0.000000,0.000000,0.872957,0.910093,0.229763,0.980139,0.360555,0.809896,0.051443,0.101630,0.835799,0.000000,0.000000,1.628371,1.000717,0.732052,0.529641,0.548857,0.503175,1.616287,0.567304,1.709183,0.000000,0.000000
1.240714,0.349799,3.853605,0.574185,1.042292,0.317174,0.318602,0.362940,0.619182,0.476238,0.504808,1.811572,0.082046,0.347339,0.434973,0.000000,0.000000,0.000000,0.000000,0.872957,0.910093,0.229763,0.980139,0.360555,0.809896,0.051443,0.101630,0.835799,0.000000,0.000000,1.628371,1.000717,0.732052,0.529641,0.548857,0.503175,1.616287,0.567304,1.709183,0.000000,0.000000
1.240714,0.349799,3.853605,0.574185,1.042292,0.317174,0.318602,0.362940,0.619182,0.476238,0.504808,1.811572,0.082046,0.347339,0.434973,0.000000,0.000000,0.000000,0.000000,0.872957,0.910093,0.229763,0.980139,0.360555,0.809896,0.051443,0.101630,0.835799,0.000000,0.000000,1.628371,1.000717,0.732052,0.529641,0.548857,0.503175,1.616287,0.567304,1.709183,0.000000,0.000000
1.240472,0.349020,3.914153,0.564058,1.034777,0.317678,0.308268,0.372427,0.620484,0.474849,0.513546,1.850496,0.083335,0.344358,0.441561,0.000000,0.000000,0.000000,0.000000,0.882277,0.905637,0.228412,0.975531,0.363535,0.807841,0.050441,0.100497,0.852122,0.000000,0.000000,1.611442,0.998188,0.736062,0.538039,0.553724,0.501082,1.597588,0.571327,1.672119,0.000000,0.000000
1.240472,0.349020,3.914153,0.564058,1.034777,0.317678,0.308268,0.372427,0.620484,0.474849,0.513546,1.850496,0.083335,0.344358,0.441561,0.000000,0.000000,0.000000,0.000000,0.882277,0.905637,0.228412,0.975531,0.363535,0.807841,0.050441,0.100497,0.852122,0.000000,0.000000,1.611442,0.998188,0.736062,0.538039,0.553724,0.501082,1.597588,0.571327,1.672119,0.000000,0.000000
1.240472,0.349020,3.914153,0.564058,1.034777,0.317678,0.308268,0.372427,0.620484,0.474849,0.513546,1.850496,0.083335,0.344358,0.441561,0.000000,0.000000,0.000000,0.000000,0.882277,0.905637,0.228412,0.975531,0.363535,0.807841,0.050441,0.100497,0.852122,0.000000,0.000000,1.611442,0.998188,0.736062,0.538039,0.553724,0.501082,1.597588,0.571327,1.672119,0.000000,0.000000
1.240472,0.349020,3.914153,0.564058,1.034777,0.317678,0.308268,0.372427,0.620484,0.474849,0.513546,1.850496,0.083335,0.344358,0.441561,0.000000,0.000000,0.000000,0.000000,0.882277,0.905637,0.228412,0.975531,0.363535,0.807841,0.050441,0.100497,0.852122,0.000000,0.000000,1.611442,0.998188,0.736062,0.538039,0.553724,0.501082,1.597588,0.571327,1.672119,0.000000,0.000000
1.243296,0.343608,3.966617,0.568766,1.035375,0.313178,0.311678,0.370393,0.623524,0.479517,0.516332,1.804608,0.082208,0.351240,0.440443,0.000000,0.000000,0.000000,0.000000,0.877285,0.890281,0.227474,0.981689,0.363614,0.807488,0.050634,0.098980,0.856322,0.000000,0.000000,1.639726,0.991346,0.744807,0.548289,0.554405,0.505117,1.597563,0.571282,1.644694,0.000000,0.000000
1.242105,0.348591,3.922861,0.580723,1.030996,0.313503,0.302923,0.368871,0.621249,0.480492,0.516098,1.796669,0.080856,0.349015,0.452204,0.000000,0.000000,0.000000,0.000000,0.868658,0.890274,0.227376,0.972965,0.361854,0.798941,0.049515,0.099940,0.847300,0.000000,0.000000,1.646952,0.990585,0.747053,0.553831,0.563753,0.509784,1.587774,0.577450,1.636017,0.000000,0.000000
1.242105,0.348591,3.922861,0.580723,1.030996,0.313503,0.302923,0.368871,0.621249,0.480492,0.516098,1.796669,0.080856,0.349015,0.452204,0.000000,0.000000,0.000000,0.000000,0.868658,0.890274,0.227376,0.972965,0.361854,0.798941,0.049515,0.099940,0.847300,0.000000,0.000000,1.646952,0.990585,0.747053,0.553831,0.563753,0.509784,1.587774,0.577450,1.636017,0.000000,0.000000
1.242105,0.348591,3.922861,0.580723,1.030996,0.313503,0.302923,0.368871,0.621249,0.480492,0.516098,1.796669,0.080856,0.349015,0.452204,0.000000,0.000000,0.000000,0.000000,0.868658,0.890274,0.227376,0.972965,0.361854,0.798941,0.049515,0.099940,0.847300,0.000000,0.000000,1.646952,0.990585,0.747053,0.553831,0.563753,0.509784,1.587774,0.577450,1.636017,0.000000,0.000000
1.242105,0.348591,3.922861,0.580723,1.030996,0.313503,0.302923,0.368871,0.621249,0.480492,0.516098,1.796669,0.080856,0.349015,0.452204,0.000000,0.000000,0.000000,0.000000,0.868658,0.890274,0.227376,0.972965,0.361854,0.798941,0.049515,0.099940,0.847300,0.000000,0.000000,1.646952,0.990585,0.747053,0.553831,0.563753,0.509784,1.587774,0.577450,1.636017,0.000000,0.000000
1.232545,0.349259,3.915058,0.585065,1.035153,0.314544,0.294866,0.366474,0.609328,0.480303,0.518015,1.813139,0.081233,0.343896,0.460146,0.000000,0.000000,0.000000,0.000000,0.870473,0.885645,0.229902,0.973715,0.358324,0.791444,0.050214,0.100187,0.858941,0.000000,0.000000,1.613925,0.989483,0.738197,0.550469,0.567558,0.506429,1.581582,0.573023,1.616532,0.000000,0.000000
1.232545,0.349259,3.915058,0.585065,1.035153,0.314544,0.294866,0.366474,0.609328,0.480303,0.518015,1.813139,0.081233,0.343896,0.460146,0.000000,0.000000,0.000000,0.000000,0.870473,0.885645,0.229902,0.973715,0.358324,0.791444,0.050214,0.100187,0.858941,0.000000,0.000000,1.613925,0.989483,0.738197,0.550469,0.567558,0.506429,1.581582,0.573023,1.616532,0.000000,0.000000
1.232545,0.349259,3.915058,0.585065,1.035153,0.314544,0.294866,0.366474,0.609328,0.480303,0.518015,1.813139,0.081233,0.343896,0.460146,0.000000,0.000000,0.000000,0.000000,0.870473,0.885645,0.229902,0.973715,0.358324,0.791444,0.050214,0.100187,0.858941,0.000000,0.000000,1.613925,0.989483,0.738197,0.550469,0.567558,0.506429,1.581582,0.573023,1.616532,0.000000,0.000000
1.236327,0.346581,3.876229,0.584359,1.053492,0.315982,0.296546,0.363776,0.610330,0.477122,0.512067,1.832516,0.080279,0.348437,0.461936,0.000000,0.000000,0.000000,0.000000,0.867038,0.880299,0.228500,0.966692,0.358648,0.789380,0.050651,0.099689,0.879638,0.000000,0.000000,1.630448,0.997027,0.739010,0.550942,0.560922,0.502546,1.580211,0.584149,1.608580,0.000000,0.000000
1.235278,0.344519,3.841572,0.583163,1.061527,0.314847,0.294005,0.370104,0.616797,0.480749,0.508913,1.828211,0.079013,0.347284,0.463004,0.000000,0.000000,0.000000,0.000000,0.860186,0.870121,0.228797,0.977150,0.357888,0.792659,0.050527,0.097596,0.879842,0.000000,0.000000,1.637468,0.993057,0.735196,0.555011,0.563277,0.500281,1.571524,0.593132,1.598584,0.000000,0.000000
1.235278,0.344519,3.841572,0.583163,1.061527,0.314847,0.294005,0.370104,0.616797,0.480749,0.508913,1.828211,0.079013,0.347284,0.463004,0.000000,0.000000,0.000000,0.000000,0.860186,0.870121,0.228797,0.977150,0.357888,0.792659,0.050527,0.097596,0.879842,0.000000,0.000000,1.637468,0.993057,0.735196,0.555011,0.563277,0.500281,1.571524,0.593132,1.598584,0.000000,0.000000
1.235278,0.344519,3.841572,0.583163,1.061527,0.314847,0.294005,0.370104,0.616797,0.480749,0.508913,1.828211,0.079013,0.347284,0.463004,0.000000,0.000000,0.000000,0.000000,0.860186,0.870121,0.228797,0.977150,0.357888,0.792659,0.050527,0.097596,0.879842,0.000000,0.000000,1.637468,0.993057,0.735196,0.555011,0.563277,0.500281,1.571524,0.593132,1.598584,0.000000,0.000000
1.235278,0.344519,3.841572,0.583163,1.061527,0.314847,0.294005,0.370104,0.616797,0.480749,0.508913,1.828211,0.079013,0.347284,0.463004,0.000000,0.000000,0.000000,0.000000,0.860186,0.870121,0.228797,0.977150,0.357888,0.792659,0.050527,0.097596,0.879842,0.000000,0.000000,1.637468,0.993057,0.735196,0.555011,0.563277,0.500281,1.571524,0.593132,1.598584,0.000000,0.000000
1.235278,0.344519,3.841572,0.583163,1.061527,0.314847,0.294005,0.370104,0.616797,0.480749,0.508913,1.828211,0.079013,0.347284,0.463004,0.000000,0.000000,0.000000,0.000000,0.860186,0.870121,0.228797,0.977150,0.357888,0.792659,0.050527,0.097596,0.879842,0.000000,0.000000,1.637468,0.993057,0.735196,0.555011,0.563277,0.500281,1.571524,0.593132,1.598584,0.000000,0.000000
1.212742,0.343746,3.846931,0.582062,1.069196,0.308548,0.300542,0.366006,0.615576,0.480920,0.511875,1.846764,0.079369,0.345688,0.462429,0.000000,0.000000,0.000000,0.000000,0.857098,0.892021,0.228235,0.975857,0.355811,0.788227,0.050860,0.096250,0.888602,0.000000,0.000000,1.626710,0.989417,0.724017,0.551163,0.558278,0.503329,1.575066,0.584504,1.598417,0.000000,0.000000
1.212742,0.343746,3.846931,0.582062,1.069196,0.308548,0.300542,0.366006,0.615576,0.480920,0.511875,1.846764,0.079369,0.345688,0.462429,0.000000,0.000000,0.000000,0.000000,0.857098,0.892021,0.228235,0.975857,0.355811,0.788227,0.050860,0.096250,0.888602,0.000000,0.000000,1.626710,0.989417,0.724017,0.551163,0.558278,0.503329,1.575066,0.584504,1.598417,0.000000,0.000000
1.225766,0.345869,3.884161,0.584811,1.057030,0.310049,0.301799,0.358865,0.620406,0.470720,0.507916,1.847030,0.080230,0.348485,0.471219,0.000000,0.000000,0.000000,0.000000,0.850987,0.897785,0.228803,0.973410,0.352452,0.795810,0.050206,0.097262,0.910765,0.000000,0.000000,1.621975,0.999644,0.722570,0.534515,0.549235,0.505071,1.541622,0.587273,1.605220,0.000000,0.000000
1.225766,0.345869,3.884161,0.584811,1.057030,0.310049,0.301799,0.358865,0.620406,0.470720,0.507916,1.847030,0.080230,0.348485,0.471219,0.000000,0.000000,0.000000,0.000000,0.850987,0.897785,0.228803,0.973410,0.352452,0.795810,0.050206,0.097262,0.910765,0.000000,0.000000,1.621975,0.999644,0.722570,0.534515,0.549235,0.505071,1.541622,0.587273,1.605220,0.000000,0.000000
1.231556,0.347336,3.882233,0.578433,1.059917,0.308878,0.299436,0.358127,0.620802,0.464610,0.510834,1.853989,0.077279,0.353652,0.466173,0.000000,0.000000,0.000000,0.000000,0.866527,0.920024,0.230890,0.974470,0.351258,0.790857,0.049857,0.096628,0.916678,0.000000,0.000000,1.618305,0.992357,0.726159,0.540997,0.545082,0.504973,1.549046,0.585186,1.625574,0.000000,0.000000
1.234431,0.346976,3.919322,0.581771,1.047921,0.309512,0.299637,0.352434,0.618045,0.467066,0.511782,1.846821,0.079396,0.356393,0.461466,0.000000,0.000000,0.000000,0.000000,0.868837,0.917222,0.233121,0.956236,0.347593,0.770977,0.050764,0.095978,0.913901,0.000000,0.000000,1.628431,0.991627,0.729288,0.536876,0.545245,0.505540,1.544869,0.594526,1.621043,0.000000,0.000000
1.251686,0.351675,3.883265,0.583945,1.054619,0.310391,0.294416,0.353824,0.610930,0.468236,0.515912,1.838294,0.079493,0.354372,0.462130,0.000000,0.000000,0.000000,0.000000,0.877661,0.912157,0.239362,0.968121,0.350264,0.782610,0.050449,0.092294,0.909706,0.000000,0.000000,1.668785,0.988647,0.725536,0.548040,0.556469,0.501760,1.544121,0.595222,1.646122,0.000000,0.000000
1.251686,0.351675,3.883265,0.583945,1.054619,0.310391,0.294416,0.353824,0.610930,0.468236,0.515912,1.838294,0.079493,0.354372,0.462130,0.000000,0.000000,0.000000,0.000000,0.877661,0.912157,0.239362,0.968121,0.350264,0.782610,0.050449,0.092294,0.909706,0.000000,0.000000,1.668785,0.988647,0.725536,0.548040,0.556469,0.501760,1.544121,0.595222,1.646122,0.000000,0.000000
1.251686,0.351675,3.883265,0.583945,1.054619,0.310391,0.294416,0.353824,0.610930,0.468236,0.515912,1.838294,0.079493,0.354372,0.462130,0.000000,0.000000,0.000000,0.000000,0.877661,0.912157,0.239362,0.968121,0.350264,0.782610,0.050449,0.092294,0.909706,0.000000,0.000000,1.668785,0.988647,0.725536,0.548040,0.556469,0.501760,1.544121,0.595222,1.646122,0.000000,0.000000
1.251686,0.351675,3.883265,0.583945,1.054619,0.310391,0.294416,0.353824,0.610930,0.468236,0.515912,1.838294,0.079493,0.354372,0.462130,0.000000,0.000000,0.000000,0.000000,0.877661,0.912157,0.239362,0.968121,0.350264,0.782610,0.050449,0.092294,0.909706,0.000000,0.000000,1.668785,0.988647,0.725536,0.548040,0.556469,0.501760,1.544121,0.595222,1.646122,0.000000,0.000000
1.251686,0.351675,3.883265,0.583945,1.054619,0.310391,0.294416,0.353824,0.610930,0.468236,0.515912,1.838294,0.079493,0.354372,0.462130,0.000000,0.000000,0.000000,0.000000,0.877661,0.912157,0.239362,0.968121,0.350264,0.782610,0.050449,0.092294,0.909706,0.000000,0.000000,1.668785,0.988647,0.725536,0.548040,0.556469,0.501760,1.544121,0.595222,1.646122,0.000000,0.000000
